CASENAME,DAYS,DATE,WGNAME,KEYWORD,VALUE,UNITS,COMMENT
BASE,310,2015-11-07,PRODU16,WWPR,2.59014,STBD,
BASE,320,2015-11-17,PRODU16,WWPR,2.0269,STBD,
BASE,330,2015-11-27,PRODU16,WWPR,1.57044,STBD,
BASE,340,2015-12-07,PRODU16,WWPR,1.33603,STBD,
BASE,350,2015-12-17,PRODU16,WWPR,1.37773,STBD,
BASE,360,2015-12-27,PRODU16,WWPR,1.58575,STBD,
BASE,370,2016-01-06,PRODU16,WWPR,38.3393,STBD,
BASE,380,2016-01-16,PRODU16,WWPR,37.1517,STBD,
BASE,390,2016-01-26,PRODU16,WWPR,35.8177,STBD,
BASE,400,2016-02-05,PRODU16,WWPR,35.6593,STBD,
BASE,410,2016-02-15,PRODU16,WWPR,35.0898,STBD,
BASE,420,2016-02-25,PRODU16,WWPR,34.0732,STBD,
BASE,430,2016-03-06,PRODU16,WWPR,32.7686,STBD,
BASE,440,2016-03-16,PRODU16,WWPR,31.1895,STBD,
BASE,450,2016-03-26,PRODU16,WWPR,29.521,STBD,
BASE,460,2016-04-05,PRODU16,WWPR,27.936,STBD,
BASE,470,2016-04-15,PRODU16,WWPR,26.6889,STBD,
BASE,480,2016-04-25,PRODU16,WWPR,26.2236,STBD,
BASE,490,2016-05-05,PRODU16,WWPR,26.2114,STBD,
BASE,500,2016-05-15,PRODU16,WWPR,26.4123,STBD,
BASE,510,2016-05-25,PRODU16,WWPR,26.7196,STBD,
BASE,520,2016-06-04,PRODU16,WWPR,27.1197,STBD,
BASE,530,2016-06-14,PRODU16,WWPR,27.5659,STBD,
BASE,540,2016-06-24,PRODU16,WWPR,27.9992,STBD,
BASE,550,2016-07-04,PRODU16,WWPR,28.3923,STBD,
BASE,560,2016-07-14,PRODU16,WWPR,28.7365,STBD,
BASE,570,2016-07-24,PRODU16,WWPR,29.0329,STBD,
BASE,580,2016-08-03,PRODU16,WWPR,29.294,STBD,
BASE,590,2016-08-13,PRODU16,WWPR,29.5232,STBD,
BASE,600,2016-08-23,PRODU16,WWPR,29.7316,STBD,
BASE,610,2016-09-02,PRODU16,WWPR,29.9338,STBD,
BASE,620,2016-09-12,PRODU16,WWPR,30.134,STBD,
BASE,630,2016-09-22,PRODU16,WWPR,30.3299,STBD,
BASE,640,2016-10-02,PRODU16,WWPR,30.5188,STBD,
BASE,650,2016-10-12,PRODU16,WWPR,30.695,STBD,
BASE,660,2016-10-22,PRODU16,WWPR,30.8606,STBD,
BASE,670,2016-11-01,PRODU16,WWPR,31.0225,STBD,
BASE,680,2016-11-11,PRODU16,WWPR,31.1929,STBD,
BASE,690,2016-11-21,PRODU16,WWPR,31.3805,STBD,
BASE,700,2016-12-01,PRODU16,WWPR,31.5842,STBD,
BASE,710,2016-12-11,PRODU16,WWPR,31.8027,STBD,
BASE,720,2016-12-21,PRODU16,WWPR,32.0314,STBD,
BASE,730,2016-12-31,PRODU16,WWPR,32.2663,STBD,
BASE,740,2017-01-10,PRODU16,WWPR,32.537,STBD,
BASE,750,2017-01-20,PRODU16,WWPR,32.8495,STBD,
BASE,760,2017-01-30,PRODU16,WWPR,33.1485,STBD,
BASE,770,2017-02-09,PRODU16,WWPR,33.4378,STBD,
BASE,780,2017-02-19,PRODU16,WWPR,33.718,STBD,
BASE,790,2017-03-01,PRODU16,WWPR,33.9977,STBD,
BASE,800,2017-03-11,PRODU16,WWPR,34.281,STBD,
BASE,810,2017-03-21,PRODU16,WWPR,34.5644,STBD,
BASE,820,2017-03-31,PRODU16,WWPR,34.8473,STBD,
BASE,830,2017-04-10,PRODU16,WWPR,35.1281,STBD,
BASE,840,2017-04-20,PRODU16,WWPR,35.3939,STBD,
BASE,850,2017-04-30,PRODU16,WWPR,35.6513,STBD,
BASE,860,2017-05-10,PRODU16,WWPR,35.9014,STBD,
BASE,870,2017-05-20,PRODU16,WWPR,36.118,STBD,
BASE,880,2017-05-30,PRODU16,WWPR,36.3068,STBD,
BASE,890,2017-06-09,PRODU16,WWPR,36.4762,STBD,
BASE,900,2017-06-19,PRODU16,WWPR,36.6343,STBD,
BASE,0,2015-01-01,PRODU17,WWPR,-0,STBD,
BASE,3.3,2015-01-04,PRODU17,WWPR,6.75913,STBD,
BASE,10,2015-01-11,PRODU17,WWPR,10.3759,STBD,
BASE,20,2015-01-21,PRODU17,WWPR,29.35,STBD,
BASE,30,2015-01-31,PRODU17,WWPR,86.9439,STBD,
BASE,40,2015-02-10,PRODU17,WWPR,156.439,STBD,
BASE,50,2015-02-20,PRODU17,WWPR,193.897,STBD,
BASE,60,2015-03-02,PRODU17,WWPR,247.891,STBD,
BASE,70,2015-03-12,PRODU17,WWPR,320.074,STBD,
BASE,80,2015-03-22,PRODU17,WWPR,410.083,STBD,
BASE,90,2015-04-01,PRODU17,WWPR,507.873,STBD,
BASE,100,2015-04-11,PRODU17,WWPR,598.904,STBD,
BASE,110,2015-04-21,PRODU17,WWPR,687.186,STBD,
BASE,120,2015-05-01,PRODU17,WWPR,767.509,STBD,
BASE,130,2015-05-11,PRODU17,WWPR,858.537,STBD,
BASE,140,2015-05-21,PRODU17,WWPR,957.21,STBD,
BASE,150,2015-05-31,PRODU17,WWPR,1057.45,STBD,
BASE,160,2015-06-10,PRODU17,WWPR,1155.92,STBD,
BASE,170,2015-06-20,PRODU17,WWPR,1261.98,STBD,
BASE,180,2015-06-30,PRODU17,WWPR,1371.79,STBD,
BASE,190,2015-07-10,PRODU17,WWPR,1481.21,STBD,
BASE,200,2015-07-20,PRODU17,WWPR,1589.32,STBD,
BASE,210,2015-07-30,PRODU17,WWPR,1696.25,STBD,
BASE,220,2015-08-09,PRODU17,WWPR,1801.44,STBD,
BASE,230,2015-08-19,PRODU17,WWPR,1904.51,STBD,
BASE,240,2015-08-29,PRODU17,WWPR,2006.32,STBD,
BASE,250,2015-09-08,PRODU17,WWPR,2103.27,STBD,
BASE,260,2015-09-18,PRODU17,WWPR,2197.02,STBD,
BASE,270,2015-09-28,PRODU17,WWPR,2286.76,STBD,
BASE,280,2015-10-08,PRODU17,WWPR,2369.69,STBD,
BASE,290,2015-10-18,PRODU17,WWPR,2447.64,STBD,
BASE,300,2015-10-28,PRODU17,WWPR,2521.53,STBD,
BASE,303.3,2015-10-31,PRODU17,WWPR,225.517,STBD,
BASE,310,2015-11-07,PRODU17,WWPR,332.217,STBD,
BASE,320,2015-11-17,PRODU17,WWPR,385.714,STBD,
BASE,330,2015-11-27,PRODU17,WWPR,438.475,STBD,
BASE,340,2015-12-07,PRODU17,WWPR,473.75,STBD,
BASE,350,2015-12-17,PRODU17,WWPR,486.04,STBD,
BASE,360,2015-12-27,PRODU17,WWPR,490.831,STBD,
BASE,370,2016-01-06,PRODU17,WWPR,2921.98,STBD,
BASE,380,2016-01-16,PRODU17,WWPR,2164.48,STBD,
BASE,390,2016-01-26,PRODU17,WWPR,2175.2,STBD,
BASE,400,2016-02-05,PRODU17,WWPR,2304.45,STBD,
BASE,410,2016-02-15,PRODU17,WWPR,2375.44,STBD,
BASE,420,2016-02-25,PRODU17,WWPR,2475.05,STBD,
BASE,430,2016-03-06,PRODU17,WWPR,2582.34,STBD,
BASE,440,2016-03-16,PRODU17,WWPR,2687.86,STBD,
BASE,450,2016-03-26,PRODU17,WWPR,2792.29,STBD,
BASE,460,2016-04-05,PRODU17,WWPR,2896.18,STBD,
BASE,470,2016-04-15,PRODU17,WWPR,2931.94,STBD,
BASE,480,2016-04-25,PRODU17,WWPR,2844.15,STBD,
BASE,490,2016-05-05,PRODU17,WWPR,2781.58,STBD,
BASE,500,2016-05-15,PRODU17,WWPR,2734.18,STBD,
BASE,510,2016-05-25,PRODU17,WWPR,2693.9,STBD,
BASE,520,2016-06-04,PRODU17,WWPR,2658.59,STBD,
BASE,530,2016-06-14,PRODU17,WWPR,2626.22,STBD,
BASE,540,2016-06-24,PRODU17,WWPR,2596.01,STBD,
BASE,550,2016-07-04,PRODU17,WWPR,2567.14,STBD,
BASE,560,2016-07-14,PRODU17,WWPR,2539.59,STBD,
BASE,570,2016-07-24,PRODU17,WWPR,2512.87,STBD,
BASE,580,2016-08-03,PRODU17,WWPR,2487.17,STBD,
BASE,590,2016-08-13,PRODU17,WWPR,2462.55,STBD,
BASE,600,2016-08-23,PRODU17,WWPR,2438.98,STBD,
BASE,610,2016-09-02,PRODU17,WWPR,2416.3,STBD,
BASE,620,2016-09-12,PRODU17,WWPR,2394.37,STBD,
BASE,630,2016-09-22,PRODU17,WWPR,2373.01,STBD,
BASE,640,2016-10-02,PRODU17,WWPR,2352.17,STBD,
BASE,650,2016-10-12,PRODU17,WWPR,2331.86,STBD,
BASE,660,2016-10-22,PRODU17,WWPR,2312.06,STBD,
BASE,670,2016-11-01,PRODU17,WWPR,2292.71,STBD,
BASE,680,2016-11-11,PRODU17,WWPR,2273.76,STBD,
BASE,690,2016-11-21,PRODU17,WWPR,2255.18,STBD,
BASE,700,2016-12-01,PRODU17,WWPR,2236.85,STBD,
BASE,710,2016-12-11,PRODU17,WWPR,2218.77,STBD,
BASE,720,2016-12-21,PRODU17,WWPR,2200.96,STBD,
BASE,730,2016-12-31,PRODU17,WWPR,2183.49,STBD,
BASE,740,2017-01-10,PRODU17,WWPR,2166.47,STBD,
BASE,750,2017-01-20,PRODU17,WWPR,2149.88,STBD,
BASE,760,2017-01-30,PRODU17,WWPR,2133.65,STBD,
BASE,770,2017-02-09,PRODU17,WWPR,2117.68,STBD,
BASE,780,2017-02-19,PRODU17,WWPR,2102.03,STBD,
BASE,790,2017-03-01,PRODU17,WWPR,2086.7,STBD,
BASE,800,2017-03-11,PRODU17,WWPR,2071.73,STBD,
BASE,810,2017-03-21,PRODU17,WWPR,2057.09,STBD,
BASE,820,2017-03-31,PRODU17,WWPR,2042.67,STBD,
BASE,830,2017-04-10,PRODU17,WWPR,2028.43,STBD,
BASE,840,2017-04-20,PRODU17,WWPR,2014.33,STBD,
BASE,850,2017-04-30,PRODU17,WWPR,2000.35,STBD,
BASE,860,2017-05-10,PRODU17,WWPR,1986.53,STBD,
BASE,870,2017-05-20,PRODU17,WWPR,1972.89,STBD,
BASE,880,2017-05-30,PRODU17,WWPR,1959.42,STBD,
BASE,890,2017-06-09,PRODU17,WWPR,1946.14,STBD,
BASE,900,2017-06-19,PRODU17,WWPR,1933.05,STBD,
BASE,0,2015-01-01,PRODU18,WWPR,-0,STBD,
BASE,3.3,2015-01-04,PRODU18,WWPR,0.0430943,STBD,
BASE,10,2015-01-11,PRODU18,WWPR,0.0480744,STBD,
BASE,20,2015-01-21,PRODU18,WWPR,0.0537838,STBD,
BASE,30,2015-01-31,PRODU18,WWPR,0.0574349,STBD,
BASE,40,2015-02-10,PRODU18,WWPR,0.0584433,STBD,
BASE,50,2015-02-20,PRODU18,WWPR,0.0600684,STBD,
BASE,60,2015-03-02,PRODU18,WWPR,0.0617922,STBD,
BASE,70,2015-03-12,PRODU18,WWPR,0.0634626,STBD,
BASE,80,2015-03-22,PRODU18,WWPR,0.0653062,STBD,
BASE,90,2015-04-01,PRODU18,WWPR,0.06739,STBD,
BASE,100,2015-04-11,PRODU18,WWPR,0.0695424,STBD,
BASE,110,2015-04-21,PRODU18,WWPR,0.0716286,STBD,
BASE,120,2015-05-01,PRODU18,WWPR,0.073739,STBD,
BASE,130,2015-05-11,PRODU18,WWPR,0.0758263,STBD,
BASE,140,2015-05-21,PRODU18,WWPR,0.0779011,STBD,
BASE,150,2015-05-31,PRODU18,WWPR,0.0799267,STBD,
BASE,160,2015-06-10,PRODU18,WWPR,0.0818999,STBD,
BASE,170,2015-06-20,PRODU18,WWPR,0.0839264,STBD,
BASE,180,2015-06-30,PRODU18,WWPR,0.0860592,STBD,
BASE,190,2015-07-10,PRODU18,WWPR,0.0882482,STBD,
BASE,200,2015-07-20,PRODU18,WWPR,0.0905563,STBD,
BASE,210,2015-07-30,PRODU18,WWPR,0.0926867,STBD,
BASE,220,2015-08-09,PRODU18,WWPR,0.0946071,STBD,
BASE,230,2015-08-19,PRODU18,WWPR,0.0962699,STBD,
BASE,240,2015-08-29,PRODU18,WWPR,0.0977752,STBD,
BASE,250,2015-09-08,PRODU18,WWPR,0.099176,STBD,
BASE,260,2015-09-18,PRODU18,WWPR,0.100343,STBD,
BASE,270,2015-09-28,PRODU18,WWPR,0.101275,STBD,
BASE,280,2015-10-08,PRODU18,WWPR,0.102177,STBD,
BASE,290,2015-10-18,PRODU18,WWPR,0.103026,STBD,
BASE,300,2015-10-28,PRODU18,WWPR,0.103856,STBD,
BASE,303.3,2015-10-31,PRODU18,WWPR,0.00569182,STBD,
BASE,310,2015-11-07,PRODU18,WWPR,0.00506493,STBD,
BASE,320,2015-11-17,PRODU18,WWPR,0.00461168,STBD,
BASE,330,2015-11-27,PRODU18,WWPR,0.00428494,STBD,
BASE,340,2015-12-07,PRODU18,WWPR,0.00387337,STBD,
BASE,350,2015-12-17,PRODU18,WWPR,0.00347444,STBD,
BASE,360,2015-12-27,PRODU18,WWPR,0.00326588,STBD,
BASE,370,2016-01-06,PRODU18,WWPR,0.0663545,STBD,
BASE,380,2016-01-16,PRODU18,WWPR,0.0713972,STBD,
BASE,390,2016-01-26,PRODU18,WWPR,0.074641,STBD,
BASE,400,2016-02-05,PRODU18,WWPR,0.0785193,STBD,
BASE,410,2016-02-15,PRODU18,WWPR,0.0827564,STBD,
BASE,420,2016-02-25,PRODU18,WWPR,0.0872284,STBD,
BASE,430,2016-03-06,PRODU18,WWPR,0.0916182,STBD,
BASE,440,2016-03-16,PRODU18,WWPR,0.0959035,STBD,
BASE,450,2016-03-26,PRODU18,WWPR,0.100194,STBD,
BASE,460,2016-04-05,PRODU18,WWPR,0.103442,STBD,
BASE,470,2016-04-15,PRODU18,WWPR,0.106981,STBD,
BASE,480,2016-04-25,PRODU18,WWPR,0.11124,STBD,
BASE,490,2016-05-05,PRODU18,WWPR,0.114759,STBD,
BASE,500,2016-05-15,PRODU18,WWPR,0.117813,STBD,
BASE,510,2016-05-25,PRODU18,WWPR,0.119839,STBD,
BASE,520,2016-06-04,PRODU18,WWPR,0.115812,STBD,
BASE,530,2016-06-14,PRODU18,WWPR,0.112756,STBD,
BASE,540,2016-06-24,PRODU18,WWPR,0.11042,STBD,
BASE,550,2016-07-04,PRODU18,WWPR,0.108543,STBD,
BASE,560,2016-07-14,PRODU18,WWPR,0.107,STBD,
BASE,570,2016-07-24,PRODU18,WWPR,0.105713,STBD,
BASE,580,2016-08-03,PRODU18,WWPR,0.104616,STBD,
BASE,590,2016-08-13,PRODU18,WWPR,0.10348,STBD,
BASE,600,2016-08-23,PRODU18,WWPR,0.102279,STBD,
BASE,610,2016-09-02,PRODU18,WWPR,0.101077,STBD,
BASE,620,2016-09-12,PRODU18,WWPR,0.0999016,STBD,
BASE,630,2016-09-22,PRODU18,WWPR,0.0987632,STBD,
BASE,640,2016-10-02,PRODU18,WWPR,0.0976677,STBD,
BASE,650,2016-10-12,PRODU18,WWPR,0.0964877,STBD,
BASE,660,2016-10-22,PRODU18,WWPR,0.0952684,STBD,
BASE,670,2016-11-01,PRODU18,WWPR,0.0940444,STBD,
BASE,680,2016-11-11,PRODU18,WWPR,0.0928378,STBD,
BASE,690,2016-11-21,PRODU18,WWPR,0.0916658,STBD,
BASE,700,2016-12-01,PRODU18,WWPR,0.0905307,STBD,
BASE,710,2016-12-11,PRODU18,WWPR,0.0894309,STBD,
BASE,720,2016-12-21,PRODU18,WWPR,0.0883639,STBD,
BASE,730,2016-12-31,PRODU18,WWPR,0.087328,STBD,
BASE,740,2017-01-10,PRODU18,WWPR,0.0863228,STBD,
BASE,750,2017-01-20,PRODU18,WWPR,0.0853516,STBD,
BASE,760,2017-01-30,PRODU18,WWPR,0.0844123,STBD,
BASE,770,2017-02-09,PRODU18,WWPR,0.0834996,STBD,
BASE,780,2017-02-19,PRODU18,WWPR,0.0826055,STBD,
BASE,790,2017-03-01,PRODU18,WWPR,0.0817306,STBD,
BASE,800,2017-03-11,PRODU18,WWPR,0.0808732,STBD,
BASE,810,2017-03-21,PRODU18,WWPR,0.0800306,STBD,
BASE,820,2017-03-31,PRODU18,WWPR,0.079204,STBD,
BASE,830,2017-04-10,PRODU18,WWPR,0.0783927,STBD,
BASE,840,2017-04-20,PRODU18,WWPR,0.0775969,STBD,
BASE,850,2017-04-30,PRODU18,WWPR,0.0768164,STBD,
BASE,860,2017-05-10,PRODU18,WWPR,0.0760511,STBD,
BASE,870,2017-05-20,PRODU18,WWPR,0.075301,STBD,
BASE,880,2017-05-30,PRODU18,WWPR,0.0745658,STBD,
BASE,890,2017-06-09,PRODU18,WWPR,0.0738462,STBD,
BASE,900,2017-06-19,PRODU18,WWPR,0.0731425,STBD,
BASE,0,2015-01-01,PRODU19,WWPR,-0,STBD,
BASE,3.3,2015-01-04,PRODU19,WWPR,0.0871884,STBD,
BASE,10,2015-01-11,PRODU19,WWPR,0.0949298,STBD,
BASE,20,2015-01-21,PRODU19,WWPR,0.107483,STBD,
BASE,30,2015-01-31,PRODU19,WWPR,0.11816,STBD,
BASE,40,2015-02-10,PRODU19,WWPR,0.122942,STBD,
BASE,50,2015-02-20,PRODU19,WWPR,0.129028,STBD,
BASE,60,2015-03-02,PRODU19,WWPR,0.135484,STBD,
BASE,70,2015-03-12,PRODU19,WWPR,0.141397,STBD,
BASE,80,2015-03-22,PRODU19,WWPR,0.146229,STBD,
BASE,90,2015-04-01,PRODU19,WWPR,0.151927,STBD,
BASE,100,2015-04-11,PRODU19,WWPR,0.158774,STBD,
BASE,110,2015-04-21,PRODU19,WWPR,0.166033,STBD,
BASE,120,2015-05-01,PRODU19,WWPR,0.173995,STBD,
BASE,130,2015-05-11,PRODU19,WWPR,0.182427,STBD,
BASE,140,2015-05-21,PRODU19,WWPR,0.191575,STBD,
BASE,150,2015-05-31,PRODU19,WWPR,0.20119,STBD,
BASE,160,2015-06-10,PRODU19,WWPR,0.212392,STBD,
BASE,170,2015-06-20,PRODU19,WWPR,0.227385,STBD,
BASE,180,2015-06-30,PRODU19,WWPR,0.242307,STBD,
BASE,190,2015-07-10,PRODU19,WWPR,0.256659,STBD,
BASE,200,2015-07-20,PRODU19,WWPR,0.268775,STBD,
BASE,210,2015-07-30,PRODU19,WWPR,0.280281,STBD,
BASE,220,2015-08-09,PRODU19,WWPR,0.291303,STBD,
BASE,230,2015-08-19,PRODU19,WWPR,0.301672,STBD,
BASE,240,2015-08-29,PRODU19,WWPR,0.311485,STBD,
BASE,250,2015-09-08,PRODU19,WWPR,0.320659,STBD,
BASE,260,2015-09-18,PRODU19,WWPR,0.328897,STBD,
BASE,270,2015-09-28,PRODU19,WWPR,0.336483,STBD,
BASE,280,2015-10-08,PRODU19,WWPR,0.34319,STBD,
BASE,290,2015-10-18,PRODU19,WWPR,0.34941,STBD,
BASE,300,2015-10-28,PRODU19,WWPR,0.355153,STBD,
BASE,303.3,2015-10-31,PRODU19,WWPR,0.0434331,STBD,
BASE,310,2015-11-07,PRODU19,WWPR,0.0390869,STBD,
BASE,320,2015-11-17,PRODU19,WWPR,0.0368363,STBD,
BASE,330,2015-11-27,PRODU19,WWPR,0.0353952,STBD,
BASE,340,2015-12-07,PRODU19,WWPR,0.0342181,STBD,
BASE,350,2015-12-17,PRODU19,WWPR,0.0332833,STBD,
BASE,360,2015-12-27,PRODU19,WWPR,0.0325032,STBD,
BASE,370,2016-01-06,PRODU19,WWPR,0.173407,STBD,
BASE,380,2016-01-16,PRODU19,WWPR,0.188968,STBD,
BASE,390,2016-01-26,PRODU19,WWPR,0.201991,STBD,
BASE,400,2016-02-05,PRODU19,WWPR,0.212873,STBD,
BASE,410,2016-02-15,PRODU19,WWPR,0.225108,STBD,
BASE,420,2016-02-25,PRODU19,WWPR,0.241765,STBD,
BASE,430,2016-03-06,PRODU19,WWPR,0.271654,STBD,
BASE,440,2016-03-16,PRODU19,WWPR,0.327211,STBD,
BASE,450,2016-03-26,PRODU19,WWPR,0.384023,STBD,
BASE,460,2016-04-05,PRODU19,WWPR,0.450507,STBD,
BASE,470,2016-04-15,PRODU19,WWPR,0.530004,STBD,
BASE,480,2016-04-25,PRODU19,WWPR,0.626954,STBD,
BASE,490,2016-05-05,PRODU19,WWPR,0.749321,STBD,
BASE,500,2016-05-15,PRODU19,WWPR,0.908878,STBD,
BASE,510,2016-05-25,PRODU19,WWPR,1.00865,STBD,
BASE,520,2016-06-04,PRODU19,WWPR,1.07688,STBD,
BASE,530,2016-06-14,PRODU19,WWPR,1.15233,STBD,
BASE,540,2016-06-24,PRODU19,WWPR,1.23231,STBD,
BASE,550,2016-07-04,PRODU19,WWPR,1.31578,STBD,
BASE,560,2016-07-14,PRODU19,WWPR,1.40201,STBD,
BASE,570,2016-07-24,PRODU19,WWPR,1.49041,STBD,
BASE,580,2016-08-03,PRODU19,WWPR,1.58053,STBD,
BASE,590,2016-08-13,PRODU19,WWPR,1.65727,STBD,
BASE,600,2016-08-23,PRODU19,WWPR,1.72717,STBD,
BASE,610,2016-09-02,PRODU19,WWPR,1.79537,STBD,
BASE,620,2016-09-12,PRODU19,WWPR,1.86324,STBD,
BASE,630,2016-09-22,PRODU19,WWPR,1.93081,STBD,
BASE,640,2016-10-02,PRODU19,WWPR,1.99807,STBD,
BASE,650,2016-10-12,PRODU19,WWPR,8.35939,STBD,
BASE,660,2016-10-22,PRODU19,WWPR,11.0868,STBD,
BASE,670,2016-11-01,PRODU19,WWPR,11.9448,STBD,
BASE,680,2016-11-11,PRODU19,WWPR,12.3252,STBD,
BASE,690,2016-11-21,PRODU19,WWPR,12.5541,STBD,
BASE,700,2016-12-01,PRODU19,WWPR,12.7208,STBD,
BASE,710,2016-12-11,PRODU19,WWPR,12.8547,STBD,
BASE,720,2016-12-21,PRODU19,WWPR,12.9668,STBD,
BASE,730,2016-12-31,PRODU19,WWPR,13.062,STBD,
BASE,740,2017-01-10,PRODU19,WWPR,13.1431,STBD,
BASE,750,2017-01-20,PRODU19,WWPR,13.2205,STBD,
BASE,760,2017-01-30,PRODU19,WWPR,13.3197,STBD,
BASE,770,2017-02-09,PRODU19,WWPR,13.4419,STBD,
BASE,780,2017-02-19,PRODU19,WWPR,13.5829,STBD,
BASE,790,2017-03-01,PRODU19,WWPR,14.0596,STBD,
BASE,800,2017-03-11,PRODU19,WWPR,14.6234,STBD,
BASE,810,2017-03-21,PRODU19,WWPR,15.1703,STBD,
BASE,820,2017-03-31,PRODU19,WWPR,15.6724,STBD,
BASE,830,2017-04-10,PRODU19,WWPR,16.1211,STBD,
BASE,840,2017-04-20,PRODU19,WWPR,16.5138,STBD,
BASE,850,2017-04-30,PRODU19,WWPR,16.8592,STBD,
BASE,860,2017-05-10,PRODU19,WWPR,17.1771,STBD,
BASE,870,2017-05-20,PRODU19,WWPR,17.4667,STBD,
BASE,880,2017-05-30,PRODU19,WWPR,17.7301,STBD,
BASE,890,2017-06-09,PRODU19,WWPR,17.9741,STBD,
BASE,900,2017-06-19,PRODU19,WWPR,18.2033,STBD,
BASE,0,2015-01-01,PRODU20,WWPR,-0,STBD,
BASE,3.3,2015-01-04,PRODU20,WWPR,-0,STBD,
BASE,10,2015-01-11,PRODU20,WWPR,4.34956e-17,STBD,
BASE,20,2015-01-21,PRODU20,WWPR,1.95833e-17,STBD,
BASE,30,2015-01-31,PRODU20,WWPR,1.24002e-17,STBD,
BASE,40,2015-02-10,PRODU20,WWPR,7.44305e-18,STBD,
BASE,50,2015-02-20,PRODU20,WWPR,-0,STBD,
BASE,60,2015-03-02,PRODU20,WWPR,4.90733e-17,STBD,
BASE,70,2015-03-12,PRODU20,WWPR,-0,STBD,
BASE,80,2015-03-22,PRODU20,WWPR,4.39485e-32,STBD,
BASE,90,2015-04-01,PRODU20,WWPR,-0,STBD,
BASE,100,2015-04-11,PRODU20,WWPR,4.47723e-17,STBD,
BASE,110,2015-04-21,PRODU20,WWPR,-0,STBD,
BASE,120,2015-05-01,PRODU20,WWPR,-0,STBD,
BASE,130,2015-05-11,PRODU20,WWPR,-0,STBD,
BASE,140,2015-05-21,PRODU20,WWPR,1.35403e-31,STBD,
BASE,150,2015-05-31,PRODU20,WWPR,2.05902e-17,STBD,
BASE,160,2015-06-10,PRODU20,WWPR,-0,STBD,
BASE,170,2015-06-20,PRODU20,WWPR,-0,STBD,
BASE,180,2015-06-30,PRODU20,WWPR,1.49e-15,STBD,
BASE,190,2015-07-10,PRODU20,WWPR,3.80616e-17,STBD,
BASE,200,2015-07-20,PRODU20,WWPR,-0,STBD,
BASE,210,2015-07-30,PRODU20,WWPR,-0,STBD,
BASE,220,2015-08-09,PRODU20,WWPR,-0,STBD,
BASE,230,2015-08-19,PRODU20,WWPR,-0,STBD,
BASE,240,2015-08-29,PRODU20,WWPR,3.17632e-30,STBD,
BASE,250,2015-09-08,PRODU20,WWPR,-0,STBD,
BASE,260,2015-09-18,PRODU20,WWPR,-0,STBD,
BASE,270,2015-09-28,PRODU20,WWPR,-0,STBD,
BASE,280,2015-10-08,PRODU20,WWPR,-0,STBD,
BASE,290,2015-10-18,PRODU20,WWPR,2.38564e-18,STBD,
BASE,300,2015-10-28,PRODU20,WWPR,-0,STBD,
BASE,303.3,2015-10-31,PRODU20,WWPR,-0,STBD,
BASE,310,2015-11-07,PRODU20,WWPR,2.97228e-33,STBD,
BASE,320,2015-11-17,PRODU20,WWPR,1.09859e-17,STBD,
BASE,330,2015-11-27,PRODU20,WWPR,-0,STBD,
BASE,340,2015-12-07,PRODU20,WWPR,-0,STBD,
BASE,350,2015-12-17,PRODU20,WWPR,4.01017e-18,STBD,
BASE,360,2015-12-27,PRODU20,WWPR,-0,STBD,
BASE,370,2016-01-06,PRODU20,WWPR,7.40809e-18,STBD,
BASE,380,2016-01-16,PRODU20,WWPR,-0,STBD,
BASE,390,2016-01-26,PRODU20,WWPR,-0,STBD,
BASE,400,2016-02-05,PRODU20,WWPR,3.62547e-17,STBD,
BASE,410,2016-02-15,PRODU20,WWPR,-0,STBD,
BASE,420,2016-02-25,PRODU20,WWPR,-0,STBD,
BASE,430,2016-03-06,PRODU20,WWPR,-0,STBD,
BASE,440,2016-03-16,PRODU20,WWPR,-0,STBD,
BASE,450,2016-03-26,PRODU20,WWPR,-0,STBD,
BASE,460,2016-04-05,PRODU20,WWPR,-0,STBD,
BASE,470,2016-04-15,PRODU20,WWPR,2.44811e-17,STBD,
BASE,480,2016-04-25,PRODU20,WWPR,-0,STBD,
BASE,490,2016-05-05,PRODU20,WWPR,1.53878e-19,STBD,
BASE,500,2016-05-15,PRODU20,WWPR,-0,STBD,
BASE,510,2016-05-25,PRODU20,WWPR,-0,STBD,
BASE,520,2016-06-04,PRODU20,WWPR,-0,STBD,
BASE,530,2016-06-14,PRODU20,WWPR,-0,STBD,
BASE,540,2016-06-24,PRODU20,WWPR,1.71155e-17,STBD,
BASE,550,2016-07-04,PRODU20,WWPR,-0,STBD,
BASE,560,2016-07-14,PRODU20,WWPR,-0,STBD,
BASE,570,2016-07-24,PRODU20,WWPR,-0,STBD,
BASE,580,2016-08-03,PRODU20,WWPR,-0,STBD,
BASE,590,2016-08-13,PRODU20,WWPR,-0,STBD,
BASE,600,2016-08-23,PRODU20,WWPR,-0,STBD,
BASE,610,2016-09-02,PRODU20,WWPR,-0,STBD,
BASE,620,2016-09-12,PRODU20,WWPR,-0,STBD,
BASE,630,2016-09-22,PRODU20,WWPR,-0,STBD,
BASE,640,2016-10-02,PRODU20,WWPR,-0,STBD,
BASE,650,2016-10-12,PRODU20,WWPR,-0,STBD,
BASE,660,2016-10-22,PRODU20,WWPR,-0,STBD,
BASE,670,2016-11-01,PRODU20,WWPR,-0,STBD,
BASE,680,2016-11-11,PRODU20,WWPR,-0,STBD,
